﻿Age (bin),Churn Category,Churn Label,Churn Reason,Contract Type,Customer ID,Device Protection & Online Backup,Gender,Group,Grouped Monthly GB Download,Intl Active,Intl Plan,Number of Customers in Group,Payment Method,Phone Number,Senior,State,Under 30,Unlimited Data Plan,Account Length (in months),Age,Avg Customer Service Calls,Avg Extra Data Charges,Avg Extra Intl Charges,Avg Monthly GB Download,Churned,Customer Service Calls,Extra Data Charges,Extra International Charges,Intl Calls,Intl Mins,Local Calls,Local Mins,Monthly Charge,Number of Churned Customers,Total Charges
50,,No,,Two Year,9331-EMHQ,Yes,Male,No,10-May,No,no,0,Credit Card,381-2709,No,NM,No,Yes,14,51,0,$0.00 ,$0.00 ,8,0,0,$0 ,$0 ,0,0,25,72.1,$54.00 ,0,780
55,,No,,One Year,1022-MXDZ,No,Female,No,0-5,No,no,0,Direct Debit,415-2393,No,LA,No,No,32,59,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,145,350.4,$12.00 ,0,372
50,,No,,Month-to-Month,8362-WLIZ,No,Prefer not to say,No,0-5,No,no,0,Direct Debit,377-1765,No,NE,No,No,32,53,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,58,126.3,$10.00 ,0,319
20,,No,,One Year,1723-BADW,No,Male,No,0-5,No,no,0,Credit Card,411-4582,No,KS,Yes,No,61,24,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,298,792,$9.00 ,0,543
25,,No,,Month-to-Month,7529-FNNU,No,Female,No,>10,No,no,0,Credit Card,372-3750,No,AK,Yes,Yes,1,25,0,$0.00 ,$0.00 ,21,0,0,$0 ,$0 ,0,0,7,10,$22.00 ,0,22
35,,No,,One Year,3212-TFMM,Yes,Male,No,10-May,No,no,0,Credit Card,361-3337,No,NH,No,Yes,33,38,0,$0.00 ,$0.00 ,8,0,0,$0 ,$0 ,0,0,75,262.6,$43.00 ,0,"1,411"
40,,No,,Month-to-Month,2593-RBZA,No,Male,No,10-May,No,no,0,Credit Card,422-1471,No,NY,No,Yes,20,44,0,$0.00 ,$0.00 ,9,0,0,$0 ,$0 ,0,0,135,237.2,$34.00 ,0,669
20,,No,,Month-to-Month,0696-BYCU,No,Male,No,>10,No,no,0,Direct Debit,399-7865,No,AZ,Yes,Yes,3,21,0,$0.00 ,$0.00 ,30,0,0,$0 ,$0 ,0,0,17,43.2,$17.00 ,0,45
55,,No,,One Year,4944-CIHW,No,Female,No,0-5,No,no,0,Direct Debit,373-4819,No,WY,No,No,12,59,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,103,199.3,$12.00 ,0,147
65,,No,,Month-to-Month,4245-YWPM,No,Female,No,>10,No,no,0,Credit Card,338-6981,Yes,WA,No,Yes,42,66,0,$0.00 ,$0.00 ,12,0,0,$0 ,$0 ,0,0,236,630.5,$36.00 ,0,"1,533"
20,,No,,One Year,2095-XLTB,No,Male,No,>10,No,no,0,Credit Card,418-4365,No,CO,Yes,Yes,44,24,0,$0.00 ,$0.00 ,26,0,0,$0 ,$0 ,0,0,188,397.2,$25.00 ,0,"1,102"
40,,No,,Two Year,5985-QISQ,No,Female,No,0-5,No,no,0,Direct Debit,375-3586,No,KY,No,No,70,41,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,170,557.1,$9.00 ,0,616
40,,No,,Two Year,7789-ZPFF,Yes,Female,No,0-5,No,no,0,Credit Card,407-8376,No,MT,No,Yes,74,41,0,$0.00 ,$0.00 ,2,0,0,$0 ,$0 ,0,0,520,"1,111.60",$41.00 ,0,"3,059"
35,,No,,Two Year,9712-UUEV,No,Male,No,0-5,No,no,0,Credit Card,408-6496,No,OK,No,No,62,36,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,137,370.8,$7.00 ,0,427
30,,No,,Month-to-Month,0443-JVDX,No,Female,No,10-May,No,no,0,Direct Debit,385-7688,No,MD,No,Yes,20,31,0,$0.00 ,$0.00 ,8,0,0,$0 ,$0 ,0,0,87,236.4,$49.00 ,0,973
15,,No,,Month-to-Month,1497-NJGC,Yes,Male,No,>10,No,no,0,Direct Debit,378-3625,No,TX,Yes,Yes,59,19,0,$0.00 ,$0.00 ,26,0,0,$0 ,$0 ,0,0,141,409.9,$60.00 ,0,"3,487"
55,,No,,One Year,5437-THZS,No,Female,No,10-May,No,no,0,Credit Card,358-3261,No,MN,No,Yes,26,59,0,$0.00 ,$0.00 ,9,0,0,$0 ,$0 ,0,0,157,315.7,$52.00 ,0,"1,363"
45,,No,,Month-to-Month,3132-ZCXO,No,Female,No,>10,No,no,0,Credit Card,377-9932,No,DE,No,Yes,14,49,0,$0.00 ,$0.00 ,11,0,0,$0 ,$0 ,0,0,54,180.6,$53.00 ,0,733
40,,No,,Month-to-Month,7736-ZVZC,No,Male,No,10-May,No,no,0,Credit Card,341-8467,No,WA,No,Yes,43,44,0,$0.00 ,$0.00 ,7,0,0,$0 ,$0 ,0,0,164,472.7,$41.00 ,0,"1,774"
60,,No,,One Year,9013-KMUQ,No,Female,No,0-5,No,no,0,Direct Debit,339-9453,No,MO,No,Yes,34,62,0,$0.00 ,$0.00 ,4,0,0,$0 ,$0 ,0,0,102,302.2,$37.00 ,0,"1,229"
30,,No,,Two Year,3877-IZTZ,Yes,Male,No,>10,No,no,0,Credit Card,344-3388,No,IN,No,Yes,75,33,0,$0.00 ,$0.00 ,12,0,0,$0 ,$0 ,0,0,126,301.5,$29.00 ,0,"2,183"
20,,No,,One Year,5731-BGMG,Yes,Male,No,>10,No,no,0,Credit Card,386-3671,No,RI,Yes,Yes,65,22,0,$0.00 ,$0.00 ,23,0,0,$0 ,$0 ,0,0,246,714.4,$61.00 ,0,"3,944"
40,,No,,Month-to-Month,6459-UAFN,No,Female,No,0-5,Yes,yes,0,Direct Debit,346-7795,No,AZ,No,Yes,1,43,0,$0.00 ,$0.00 ,1,0,0,$0 ,$0 ,11,11.9,5,13,$17.00 ,0,17
25,,No,,One Year,8088-BQFU,No,Female,No,0-5,No,no,0,Direct Debit,405-1842,No,AZ,Yes,No,27,25,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,219,405,$13.00 ,0,348
60,,No,,One Year,8737-CDBU,No,Male,No,0-5,Yes,yes,0,Direct Debit,366-6345,No,FL,No,Yes,23,64,0,$0.00 ,$0.00 ,1,0,0,$0 ,$0 ,92,404.8,141,295.9,$37.00 ,0,847
45,,No,,Month-to-Month,6799-KEBR,Yes,Female,No,10-May,No,no,0,Direct Debit,337-9345,No,LA,No,Yes,59,48,0,$0.00 ,$0.00 ,6,0,0,$0 ,$0 ,0,0,156,409.6,$36.00 ,0,"2,104"
45,,No,,Two Year,0815-COLE,Yes,Male,No,10-May,No,no,0,Credit Card,328-6770,No,FL,No,Yes,69,45,0,$0.00 ,$0.00 ,9,0,0,$0 ,$0 ,0,0,130,346.9,$19.00 ,0,"1,302"
40,,No,,Two Year,6495-MIAB,Yes,Male,No,10-May,No,no,0,Direct Debit,380-7321,No,FL,No,Yes,67,41,0,$0.00 ,$0.00 ,6,0,0,$0 ,$0 ,0,0,250,870.3,$32.00 ,0,"2,174"
45,,No,,Two Year,2607-EPFH,Yes,Male,No,10-May,No,no,0,Direct Debit,375-1476,No,MD,No,Yes,63,49,0,$0.00 ,$0.00 ,5,0,0,$0 ,$0 ,0,0,266,632.4,$51.00 ,0,"3,242"
25,,No,,Month-to-Month,0790-HZYB,No,Female,No,>10,No,no,0,Direct Debit,356-1567,No,AL,Yes,Yes,8,26,0,$0.00 ,$0.00 ,18,0,0,$0 ,$0 ,0,0,42,85.9,$34.00 ,0,267
50,,No,,Two Year,8456-TAUF,No,Female,No,0-5,No,no,0,Direct Debit,336-1090,No,TN,No,No,74,53,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,466,"1,113.30",$8.00 ,0,617
35,,No,,One Year,4418-MJGM,No,Male,No,0-5,No,no,0,Direct Debit,343-2095,No,MS,No,No,1,35,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,5,13,$10.00 ,0,10
50,,No,,One Year,7283-XTJW,No,Female,No,0-5,No,no,0,Direct Debit,338-8050,No,OK,No,No,11,51,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,36,90.7,$8.00 ,0,93
30,,No,,One Year,0545-AFAG,No,Male,No,>10,No,no,0,Paper Check,388-9568,No,IN,No,Yes,25,30,0,$0.00 ,$0.00 ,15,0,0,$0 ,$0 ,0,0,132,382,$29.00 ,0,727
25,,No,,One Year,4672-CQIQ,Yes,Female,No,>10,No,no,0,Paper Check,402-6591,No,MO,Yes,Yes,31,26,0,$0.00 ,$0.00 ,14,0,0,$0 ,$0 ,0,0,120,407.8,$32.00 ,0,"1,013"
65,,No,,Month-to-Month,2824-QJTP,No,Male,No,0-5,No,no,0,Credit Card,386-9790,Yes,VA,No,Yes,30,66,0,$0.00 ,$0.00 ,1,0,0,$0 ,$0 ,0,0,210,484.7,$41.00 ,0,"1,230"
20,,No,,Two Year,2093-YEMR,No,Female,No,>10,No,no,0,Credit Card,378-5692,No,KY,Yes,No,48,22,0,$57.00 ,$0.00 ,26,0,0,$57 ,$0 ,0,0,60,192.6,$31.00 ,0,"1,509"
50,,No,,Two Year,4429-DMVA,No,Male,No,0-5,Yes,yes,0,Credit Card,360-3324,No,MD,No,Yes,53,53,0,$0.00 ,$0.00 ,1,0,0,$0 ,$0 ,106,556.5,297,746.8,$65.00 ,0,"3,452"
60,,No,,Month-to-Month,3501-GSCQ,No,Male,No,>10,Yes,yes,0,Credit Card,410-3719,No,OH,No,Yes,51,62,0,$0.00 ,$0.00 ,11,0,0,$0 ,$0 ,306,561,226,609.3,$53.00 ,0,"2,713"
65,,No,,Two Year,0353-VDEC,No,Female,No,0-5,No,no,0,Credit Card,327-6179,Yes,NV,No,No,77,66,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,363,928.5,$13.00 ,0,"1,017"
45,,No,,Month-to-Month,9944-LAXU,No,Female,No,0-5,Yes,yes,0,Direct Debit,359-6196,No,ID,No,No,28,46,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,140,252,166,390.8,$14.00 ,0,397
40,,No,,Two Year,5801-KQFY,No,Female,No,10-May,No,no,0,Paper Check,357-4078,No,SD,No,Yes,10,44,0,$0.00 ,$0.00 ,7,0,0,$0 ,$0 ,0,0,34,70.7,$15.00 ,0,156
40,,No,,Month-to-Month,1998-WXQP,No,Male,No,>10,No,no,0,Direct Debit,366-5780,No,IL,No,Yes,18,41,0,$0.00 ,$0.00 ,12,0,0,$0 ,$0 ,0,0,139,285.6,$42.00 ,0,754
40,,No,,Two Year,2723-OOHS,No,Male,No,0-5,No,no,0,Paper Check,355-9295,No,AL,No,No,14,43,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,61,129.6,$7.00 ,0,99
35,,No,,Two Year,5956-HJOF,Yes,Female,No,0-5,No,no,0,Direct Debit,400-5751,No,NJ,No,Yes,73,36,0,$0.00 ,$0.00 ,3,0,0,$0 ,$0 ,0,0,476,953.3,$54.00 ,0,"3,996"
50,,No,,Two Year,2339-RNOX,Yes,Male,No,>10,Yes,yes,0,Direct Debit,338-1027,No,NV,No,Yes,72,53,0,$0.00 ,$0.00 ,11,0,0,$0 ,$0 ,144,885.6,161,360.7,$71.00 ,0,"5,129"
35,,No,,One Year,1422-CZKM,No,Female,No,0-5,No,no,0,Credit Card,405-8867,No,IN,No,Yes,43,37,0,$0.00 ,$0.00 ,4,0,0,$0 ,$0 ,0,0,81,213.4,$31.00 ,0,"1,306"
80,,No,,One Year,0288-QBTS,Yes,Female,No,>10,No,no,0,Direct Debit,336-5616,Yes,WV,No,Yes,65,82,0,$0.00 ,$0.00 ,13,0,0,$0 ,$0 ,0,0,258,843.6,$47.00 ,0,"3,077"
65,,No,,One Year,5972-TBZR,Yes,Female,No,10-May,No,no,0,Direct Debit,335-1697,Yes,VA,No,Yes,13,66,0,$0.00 ,$0.00 ,5,0,0,$0 ,$0 ,0,0,22,93.4,$32.00 ,0,429
70,,No,,One Year,1843-AELD,No,Prefer not to say,No,10-May,No,no,0,Direct Debit,331-5138,Yes,SC,No,Yes,4,70,0,$0.00 ,$0.00 ,6,0,0,$0 ,$0 ,0,0,23,50.8,$34.00 ,0,123
30,,No,,One Year,7787-NLQX,Yes,Male,No,10-May,No,no,0,Paper Check,385-8240,No,RI,No,No,39,34,0,$66.00 ,$0.00 ,8,0,0,$66 ,$0 ,0,0,124,272.7,$38.00 ,0,"1,478"
30,,No,,One Year,5332-XPON,Yes,Male,No,>10,No,no,0,Direct Debit,349-1687,No,NM,No,Yes,43,30,0,$0.00 ,$0.00 ,24,0,0,$0 ,$0 ,0,0,292,694.7,$41.00 ,0,"1,798"
25,,No,,One Year,6593-HFZC,Yes,Female,No,>10,No,no,0,Direct Debit,380-2558,No,OR,Yes,Yes,49,27,0,$0.00 ,$0.00 ,15,0,0,$0 ,$0 ,0,0,220,592.9,$37.00 ,0,"1,819"
60,,No,,One Year,6255-VOJP,Yes,Male,No,0-5,No,no,0,Credit Card,349-2808,No,MI,No,Yes,31,60,0,$0.00 ,$0.00 ,3,0,0,$0 ,$0 ,0,0,151,346.1,$39.00 ,0,"1,223"
25,,No,,Month-to-Month,8316-LFXC,No,Male,No,0-5,Yes,yes,0,Credit Card,411-1715,No,TX,Yes,No,10,29,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,30,109,51,136.2,$10.00 ,0,93
20,,No,,Two Year,3689-KQVT,Yes,Female,No,>10,No,no,0,Direct Debit,385-2488,No,FL,Yes,Yes,69,21,0,$0.00 ,$0.00 ,13,0,0,$0 ,$0 ,0,0,123,275.7,$34.00 ,0,"2,373"
45,,No,,One Year,8942-JMZL,Yes,Male,No,10-May,No,no,0,Credit Card,342-1099,No,TX,No,No,51,49,0,$6.00 ,$0.00 ,5,0,0,$6 ,$0 ,0,0,84,202.6,$54.00 ,0,"2,733"
65,,No,,One Year,9094-UTHL,Yes,Female,No,10-May,No,no,0,Direct Debit,413-1269,Yes,UT,No,Yes,27,67,0,$0.00 ,$0.00 ,5,0,0,$0 ,$0 ,0,0,89,218.4,$25.00 ,0,672
80,,No,,One Year,4632-CGSN,No,Male,No,10-May,No,no,0,Direct Debit,340-3182,Yes,NM,No,Yes,55,84,0,$0.00 ,$0.00 ,5,0,0,$0 ,$0 ,0,0,335,767.4,$56.00 ,0,"3,069"
30,,No,,Two Year,0960-QPOZ,No,Female,No,0-5,No,no,0,Direct Debit,377-8608,No,SC,No,Yes,30,34,0,$0.00 ,$0.00 ,3,0,0,$0 ,$0 ,0,0,92,274.4,$32.00 ,0,968
60,,No,,One Year,7908-ECDM,Yes,Female,No,0-5,No,no,0,Paper Check,417-3676,No,NC,No,Yes,44,61,0,$0.00 ,$0.00 ,2,0,0,$0 ,$0 ,0,0,235,666.2,$73.00 ,0,"3,245"
60,,No,,Two Year,1716-QOYE,Yes,Female,No,>10,No,no,0,Paper Check,417-6774,No,WV,No,Yes,63,60,0,$0.00 ,$0.00 ,14,0,0,$0 ,$0 ,0,0,272,"1,003.70",$41.00 ,0,"2,574"
65,,No,,Two Year,5515-YTMC,No,Male,No,0-5,No,no,0,Direct Debit,411-9554,Yes,RI,No,No,48,68,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,129,336,$15.00 ,0,701
65,,No,,One Year,2693-LNVQ,No,Female,No,10-May,No,no,0,Paper Check,420-3192,No,NH,No,No,19,65,0,$9.00 ,$0.00 ,6,0,0,$9 ,$0 ,0,0,89,267.6,$45.00 ,0,870
30,,No,,Two Year,8543-ZKUD,No,Female,No,0-5,Yes,yes,0,Credit Card,343-7734,No,MA,No,No,71,33,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,213,702.9,507,"1,071.90",$15.00 ,0,"1,076"
45,,No,,Two Year,3038-IFZO,No,Male,No,>10,No,no,0,Direct Debit,344-6495,No,OK,No,Yes,58,48,0,$0.00 ,$0.00 ,11,0,0,$0 ,$0 ,0,0,280,635.2,$21.00 ,0,"1,225"
70,,No,,One Year,9537-XRFN,No,Male,No,0-5,No,no,0,Direct Debit,337-7501,Yes,WY,No,Yes,20,72,0,$0.00 ,$0.00 ,1,0,0,$0 ,$0 ,0,0,105,284.1,$69.00 ,0,"1,404"
75,,No,,One Year,7085-YIYR,No,Male,No,10-May,No,no,0,Direct Debit,339-3049,Yes,SD,No,Yes,21,76,0,$0.00 ,$0.00 ,6,0,0,$0 ,$0 ,0,0,31,82.5,$36.00 ,0,750
50,,No,,Month-to-Month,1553-ODVJ,Yes,Male,No,0-5,No,no,0,Direct Debit,361-7998,No,AL,No,Yes,14,50,0,$0.00 ,$0.00 ,1,0,0,$0 ,$0 ,0,0,51,154.4,$25.00 ,0,348
20,,No,,Month-to-Month,2815-CHSQ,No,Female,No,>10,Yes,yes,0,Direct Debit,355-4842,No,VT,Yes,Yes,5,24,0,$0.00 ,$0.00 ,21,0,0,$0 ,$0 ,30,52.5,31,77.5,$26.00 ,0,125
30,,No,,Month-to-Month,8102-VTHV,No,Female,No,>10,No,no,0,Paper Check,387-6440,No,MT,No,No,6,32,0,$0.00 ,$0.00 ,10,0,0,$0 ,$0 ,0,0,31,70.3,$22.00 ,0,131
40,,No,,Month-to-Month,9039-AQSW,No,Female,No,0-5,No,no,0,Direct Debit,369-2625,No,MN,No,Yes,10,43,0,$0.00 ,$0.00 ,3,0,0,$0 ,$0 ,0,0,19,48.7,$30.00 ,0,295
20,,No,,Month-to-Month,2875-MMJS,No,Female,No,>10,No,no,0,Paper Check,370-8463,No,MI,Yes,Yes,68,24,0,$0.00 ,$0.00 ,30,0,0,$0 ,$0 ,0,0,115,406.4,$20.00 ,0,"1,381"
65,,No,,One Year,9187-XWPM,No,Female,No,0-5,No,no,0,Credit Card,412-1194,Yes,SD,No,Yes,23,68,0,$0.00 ,$0.00 ,3,0,0,$0 ,$0 ,0,0,146,375.5,$42.00 ,0,994
30,,No,,Month-to-Month,9472-TSCB,No,Female,No,0-5,No,no,0,Direct Debit,355-9508,No,MI,No,Yes,21,34,0,$0.00 ,$0.00 ,4,0,0,$0 ,$0 ,0,0,72,146.3,$29.00 ,0,610
25,,No,,One Year,9312-GZYT,Yes,Male,No,>10,No,no,0,Paper Check,335-1838,No,NE,Yes,Yes,33,26,0,$0.00 ,$0.00 ,21,0,0,$0 ,$0 ,0,0,309,528.4,$38.00 ,0,"1,257"
45,,No,,One Year,6227-SNVZ,Yes,Male,No,0-5,No,no,0,Credit Card,355-6930,No,WI,No,No,22,49,0,$41.00 ,$0.00 ,4,0,0,$41 ,$0 ,0,0,99,201.2,$40.00 ,0,898
80,,No,,One Year,3512-FPBK,No,Female,No,>10,No,no,0,Direct Debit,387-5860,Yes,CT,No,Yes,6,82,0,$0.00 ,$0.00 ,10,0,0,$0 ,$0 ,0,0,27,57.2,$55.00 ,0,346
40,,No,,Month-to-Month,1241-KOAE,No,Female,No,0-5,No,no,0,Credit Card,343-2605,No,WI,No,No,11,42,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,41,100.7,$10.00 ,0,107
45,,No,,Month-to-Month,7271-CUUY,No,Male,No,0-5,No,no,0,Credit Card,350-6759,No,IN,No,No,1,47,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,5,9,$12.00 ,0,12
75,,No,,One Year,7720-YDVK,Yes,Male,No,0-5,No,no,0,Direct Debit,346-9317,Yes,AR,No,Yes,34,78,0,$0.00 ,$0.00 ,1,0,0,$0 ,$0 ,0,0,189,545.6,$47.00 ,0,"1,591"
35,,No,,One Year,8228-YLSA,No,Male,No,10-May,No,no,0,Direct Debit,330-1835,No,MD,No,No,23,37,0,$74.00 ,$0.00 ,5,0,0,$74 ,$0 ,0,0,83,209.4,$28.00 ,0,656
50,,No,,Month-to-Month,1618-FDFU,Yes,Male,No,0-5,No,no,0,Direct Debit,329-7347,No,RI,No,Yes,4,53,0,$0.00 ,$0.00 ,1,0,0,$0 ,$0 ,0,0,12,47.3,$42.00 ,0,166
45,,No,,Two Year,8559-MXDG,Yes,Female,No,0-5,No,no,0,Credit Card,360-6868,No,IA,No,Yes,68,47,0,$0.00 ,$0.00 ,4,0,0,$0 ,$0 ,0,0,268,749.6,$40.00 ,0,"2,732"
55,,No,,Two Year,0962-ASPG,Yes,Male,No,0-5,No,no,0,Credit Card,336-3819,No,IN,No,Yes,27,58,0,$0.00 ,$0.00 ,2,0,0,$0 ,$0 ,0,0,141,380.7,$44.00 ,0,"1,198"
45,,No,,One Year,0844-OQDF,Yes,Male,No,0-5,No,no,0,Credit Card,413-5310,No,SD,No,No,47,49,0,$23.00 ,$0.00 ,2,0,0,$23 ,$0 ,0,0,145,374.1,$30.00 ,0,"1,425"
35,,No,,Month-to-Month,6776-WWYB,No,Female,No,0-5,No,no,0,Direct Debit,366-7912,No,MN,No,No,1,37,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,3,8,$11.00 ,0,11
35,,No,,Month-to-Month,6578-HKVT,No,Female,No,0-5,No,no,0,Direct Debit,399-8845,No,TX,No,Yes,21,39,0,$0.00 ,$0.00 ,2,0,0,$0 ,$0 ,0,0,61,148.3,$53.00 ,0,"1,125"
25,,No,,Two Year,2109-RYXQ,Yes,Female,No,10-May,No,no,0,Credit Card,368-2583,No,VA,Yes,Yes,43,27,0,$0.00 ,$0.00 ,7,0,0,$0 ,$0 ,0,0,99,297.8,$72.00 ,0,"3,047"
65,,No,,One Year,9347-JEXQ,No,Female,No,0-5,No,no,0,Direct Debit,360-6309,No,MA,No,Yes,5,65,0,$0.00 ,$0.00 ,3,0,0,$0 ,$0 ,0,0,23,49.3,$38.00 ,0,188
25,,No,,One Year,6820-PZJK,No,Male,No,10-May,No,no,0,Credit Card,332-2462,No,MA,Yes,Yes,52,25,0,$0.00 ,$0.00 ,8,0,0,$0 ,$0 ,0,0,395,671.7,$39.00 ,0,"2,030"
45,,No,,Two Year,6796-NKTW,No,Male,No,0-5,No,no,0,Credit Card,381-9196,No,GA,No,No,68,48,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,445,"1,089.50",$12.00 ,0,797
65,,No,,Month-to-Month,6634-FVNB,No,Male,No,10-May,Yes,yes,0,Credit Card,413-9269,Yes,SD,No,No,35,68,0,$55.00 ,$0.00 ,5,0,0,$55 ,$0 ,70,329,144,424.4,$50.00 ,0,"1,758"
60,,No,,Two Year,1446-DSQR,Yes,Female,No,0-5,No,no,0,Direct Debit,403-7775,No,WY,No,Yes,71,61,0,$0.00 ,$0.00 ,4,0,0,$0 ,$0 ,0,0,272,710.7,$25.00 ,0,"1,805"
40,,No,,Month-to-Month,8378-GLUW,No,Male,No,10-May,No,no,0,Direct Debit,360-2479,No,VA,No,Yes,1,43,0,$0.00 ,$0.00 ,5,0,0,$0 ,$0 ,0,0,3,8,$26.00 ,0,26
30,,No,,One Year,1058-FHDZ,No,Female,No,10-May,No,no,0,Credit Card,394-3791,No,OR,No,Yes,9,30,0,$0.00 ,$0.00 ,6,0,0,$0 ,$0 ,0,0,32,78.2,$19.00 ,0,167
65,,No,,Two Year,1073-GKTJ,No,Male,No,10-May,No,no,0,Direct Debit,384-2632,Yes,VA,No,Yes,70,66,0,$0.00 ,$0.00 ,9,0,0,$0 ,$0 ,0,0,113,278.2,$33.00 ,0,"2,319"
25,,No,,Month-to-Month,1562-NIHI,No,Female,No,>10,No,no,0,Credit Card,359-8466,No,ME,Yes,Yes,50,29,0,$0.00 ,$0.00 ,36,0,0,$0 ,$0 ,0,0,180,350.2,$49.00 ,0,"2,468"
70,,No,,One Year,7833-BSMJ,No,Female,No,0-5,No,no,0,Direct Debit,331-8909,Yes,AL,No,Yes,11,72,0,$0.00 ,$0.00 ,1,0,0,$0 ,$0 ,0,0,39,106.2,$29.00 ,0,304
80,,No,,One Year,3427-ESBK,Yes,Female,No,10-May,No,no,0,Credit Card,362-2314,Yes,AZ,No,Yes,18,84,0,$0.00 ,$0.00 ,6,0,0,$0 ,$0 ,0,0,64,160.1,$48.00 ,0,847
30,,No,,One Year,8146-GDHD,No,Female,No,0-5,No,no,0,Credit Card,387-5453,No,MT,No,No,8,34,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,24,84.3,$10.00 ,0,81
30,,No,,One Year,6382-GKJC,Yes,Male,No,>10,No,no,0,Credit Card,380-3437,No,AL,No,Yes,47,30,0,$0.00 ,$0.00 ,11,0,0,$0 ,$0 ,0,0,379,745.7,$34.00 ,0,"1,593"
65,,No,,Two Year,0507-BEOA,Yes,Female,No,0-5,No,no,0,Direct Debit,333-2611,Yes,WA,No,Yes,70,67,0,$0.00 ,$0.00 ,1,0,0,$0 ,$0 ,0,0,383,976.5,$47.00 ,0,"3,248"
20,,No,,Month-to-Month,9904-EVDV,No,Female,No,>10,No,no,0,Credit Card,409-8814,No,OR,Yes,Yes,38,20,0,$0.00 ,$0.00 ,18,0,0,$0 ,$0 ,0,0,176,526.6,$47.00 ,0,"1,762"
70,,No,,One Year,2873-YKWT,No,Female,No,0-5,No,no,0,Direct Debit,343-6940,Yes,GA,No,No,33,74,0,$5.00 ,$0.00 ,3,0,0,$5 ,$0 ,0,0,79,301.4,$23.00 ,0,773
55,,No,,Two Year,9842-LZDR,Yes,Female,No,0-5,No,no,0,Credit Card,361-9923,No,MN,No,Yes,73,57,0,$0.00 ,$0.00 ,4,0,0,$0 ,$0 ,0,0,326,943.5,$56.00 ,0,"4,087"
45,,No,,One Year,7116-ZHQM,No,Male,No,0-5,No,no,0,Credit Card,376-4300,No,IN,No,No,65,48,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,130,323.9,$11.00 ,0,741
40,,No,,One Year,2342-IECV,No,Female,No,0-5,No,no,0,Credit Card,349-6567,No,SC,No,No,43,42,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,234,427.2,$7.00 ,0,296
65,,No,,One Year,2874-GJCM,No,Female,No,>10,No,no,0,Direct Debit,333-7749,Yes,VA,No,Yes,1,69,0,$0.00 ,$0.00 ,11,0,0,$0 ,$0 ,0,0,8,15,$41.00 ,0,41
25,,No,,Two Year,0792-XLYQ,No,Female,No,0-5,No,no,0,Direct Debit,375-2165,No,VT,Yes,No,67,28,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,197,402.1,$13.00 ,0,859
45,,No,,Month-to-Month,9882-RJVV,No,Female,No,10-May,No,no,0,Direct Debit,400-6999,No,AZ,No,No,22,46,0,$26.00 ,$0.00 ,7,0,0,$26 ,$0 ,0,0,140,243.9,$18.00 ,0,393
70,,No,,One Year,4588-VLVH,Yes,Female,No,0-5,No,no,0,Direct Debit,420-7823,Yes,FL,No,Yes,66,74,0,$0.00 ,$0.00 ,2,0,0,$0 ,$0 ,0,0,172,530.4,$37.00 ,0,"2,458"
55,,No,,Two Year,3693-MZXP,Yes,Male,No,0-5,No,no,0,Credit Card,366-5241,No,AK,No,Yes,36,55,0,$0.00 ,$0.00 ,3,0,0,$0 ,$0 ,0,0,81,217.7,$39.00 ,0,"1,403"
25,,No,,One Year,6254-LMFV,No,Male,No,>10,Yes,yes,0,Credit Card,413-3412,No,AR,Yes,Yes,15,29,0,$0.00 ,$0.00 ,24,0,0,$0 ,$0 ,60,151.5,49,183.3,$22.00 ,0,338
65,,No,,One Year,2757-NSCZ,No,Female,No,10-May,No,no,0,Direct Debit,406-2752,Yes,AR,No,Yes,6,69,0,$0.00 ,$0.00 ,9,0,0,$0 ,$0 ,0,0,45,70.9,$43.00 ,0,274
